Site,Sample,Aperture
JW1705,2756,21.68
JW1705,2756,25.42
JW1705,2756,23.46
JW1705,2756,21.62
JW1705,2756,23.77
JW1705,2756,20.79
JW1705,2756,22.19
JW1705,2756,22.14
JW1705,2756,24.93
JW1705,2756,23.52
JW1705,2756,23.86
JW1705,2756,22.9
JW1705,2756,22.63
JW1705,2756,23.24
JW1705,2756,23.08
JW1705,2756,22.58
JW1705,2756,20.95
JW1705,2756,24.24
JW1705,2756,21.93
JW1705,2756,23.5
JW1705,2756,22.63
JW1705,2756,22.96
JW1705,2756,22.7
JW1705,2756,20.61
JW1705,2756,22.76
JW1705,2756,20.7
JW1705,2756,23.39
JW1705,2756,25.51
JW1705,2756,20.89
JW1705,2756,22.74
JW1705,2756,19.45
JW1705,2756,20.05
JW1705,2756,22.61
JW1705,2756,22.98
JW1705,2756,21.99
JW1705,2756,23.04
JW1705,2756,22.66
JW1705,2756,21.47
JW1705,2756,20.77
JW1705,2756,20.09
JW1705,2756,22.41
JW1705,2756,23.25
JW1705,2756,22.56
JW1705,2756,23.14
JW1705,2756,22.82
JW1705,2756,21.67
JW1705,2756,22.48
JW1705,2756,21.64
JW1705,2756,21.63
JW1705,2756,21.58
JW1705,2756,23.09
JW1705,2756,22.36
JW1705,2756,23.54
JW1705,2756,21.77
JW1705,2756,19.67
JW1705,2756,23.07
JW1705,2756,22.86
JW1705,2756,26.27
JW1705,2756,22.87
JW1705,2756,21.09
JW1705,2756,22.63
JW1705,2756,23.05
JW1705,2756,23.44
JW1705,2756,21.39
JW1705,2756,23.33
JW1705,2756,23.92
JW1705,2756,22.47
JW1705,2756,24.07
JW1705,2756,20.43
JW1705,2756,21.28
JW1705,2756,26.81
JW1705,2756,21.78
JW1705,2756,20.31
JW1705,2756,21.65
JW1705,2756,21.46
JW1705,2756,22.33
JW1705,2756,22.14
JW1705,2756,23.47
JW1705,2756,21.41
JW1705,2756,21.16
JW1705,2756,22.33
JW1705,2756,19.27
JW1705,2756,21.06
JW1705,2756,21.05
JW1705,2756,21.39
JW1705,2756,22.83
JW1705,2756,21.03
JW1705,2756,23.74
JW1705,2756,21.84
JW1705,2756,20.72
JW1705,2756,22.24
JW1705,2756,20.51
JW1705,2756,23.53
JW1705,2756,22.32
JW1705,2756,22.58
JW1705,2756,24.02
JW1705,2756,22.49
JW1705,2756,22.94
JW1705,2757,23.6
JW1705,2758,23.55
JW1727_A,2769,18.3
JW1727_A,2769,18.46
JW1727_A,2769,18.99
JW1727_A,2769,19.41
JW1727_A,2769,19.66
JW1727_A,2769,19.84
JW1727_A,2769,19.98
JW1727_A,2769,20
JW1727_A,2769,20.07
JW1727_A,2769,20.17
JW1727_A,2769,20.19
JW1727_A,2769,20.43
JW1727_A,2769,20.44
JW1727_A,2769,20.65
JW1727_A,2769,20.78
JW1727_A,2769,21.43
JW1727_A,2769,22.09
JW1727_A,2769,22.4
JW1727_A,2769,22.49
JW1727_A,2769,22.75
JW1727_A,2769,23.17
JW1727_A,2770,18.05
JW1727_A,2770,18.06
JW1727_A,2770,18.23
JW1727_A,2770,18.69
JW1727_A,2770,19.16
JW1727_A,2770,19.24
JW1727_A,2770,19.6
JW1727_A,2770,19.69
JW1727_A,2770,19.72
JW1727_A,2770,19.79
JW1727_A,2770,19.79
JW1727_A,2770,19.87
JW1727_A,2770,19.96
JW1727_A,2770,19.98
JW1727_A,2770,20.05
JW1727_A,2770,20.1
JW1727_A,2770,20.11
JW1727_A,2770,20.16
JW1727_A,2770,20.21
JW1727_A,2770,20.37
JW1727_A,2770,20.38
JW1727_A,2770,20.54
JW1727_A,2770,20.64
JW1727_A,2770,20.72
JW1727_A,2770,20.99
JW1727_A,2770,21.03
JW1727_A,2770,21.04
JW1727_A,2770,21.14
JW1727_A,2770,21.19
JW1727_A,2770,21.31
JW1727_A,2770,21.48
JW1727_A,2770,21.51
JW1727_A,2770,21.52
JW1727_A,2770,21.63
JW1727_A,2770,21.67
JW1727_A,2770,21.7
JW1727_A,2770,21.8
JW1727_A,2770,21.83
JW1727_A,2770,21.84
JW1727_A,2770,21.91
JW1727_A,2770,22.23
JW1727_A,2770,22.36
JW1727_A,2770,22.36
JW1727_A,2770,22.43
JW1727_A,2770,22.59
JW1727_A,2770,23.18
JW1727_A,2770,23.57
JW1727_A,2770,23.73
JW1727_A,2770,24.03
JW1727_A,2770,25.16
JW1727_A,2770,25.7
JW1727_A,2771,17.34
JW1727_A,2771,17.98
JW1727_A,2771,18.08
JW1727_A,2771,18.66
JW1727_A,2771,18.86
JW1727_A,2771,19.02
JW1727_A,2771,19.09
JW1727_A,2771,19.1
JW1727_A,2771,19.17
JW1727_A,2771,19.24
JW1727_A,2771,19.55
JW1727_A,2771,19.56
JW1727_A,2771,19.73
JW1727_A,2771,19.76
JW1727_A,2771,19.83
JW1727_A,2771,19.88
JW1727_A,2771,20.05
JW1727_A,2771,20.14
JW1727_A,2771,20.23
JW1727_A,2771,20.24
JW1727_A,2771,20.3
JW1727_A,2771,20.31
JW1727_A,2771,20.36
JW1727_A,2771,20.42
JW1727_A,2771,20.47
JW1727_A,2771,20.52
JW1727_A,2771,20.54
JW1727_A,2771,20.57
JW1727_A,2771,20.59
JW1727_A,2771,20.61
JW1727_A,2771,20.69
JW1727_A,2771,20.71
JW1727_A,2771,20.71
JW1727_A,2771,20.71
JW1727_A,2771,20.8
JW1727_A,2771,20.82
JW1727_A,2771,20.87
JW1727_A,2771,20.99
JW1727_A,2771,20.99
JW1727_A,2771,21
JW1727_A,2771,21.1
JW1727_A,2771,21.14
JW1727_A,2771,21.14
JW1727_A,2771,21.15
JW1727_A,2771,21.18
JW1727_A,2771,21.19
JW1727_A,2771,21.2
JW1727_A,2771,21.22
JW1727_A,2771,21.24
JW1727_A,2771,21.41
JW1727_A,2771,21.45
JW1727_A,2771,21.46
JW1727_A,2771,21.46
JW1727_A,2771,21.47
JW1727_A,2771,21.54
JW1727_A,2771,21.59
JW1727_A,2771,21.59
JW1727_A,2771,21.65
JW1727_A,2771,21.65
JW1727_A,2771,21.66
JW1727_A,2771,21.7
JW1727_A,2771,21.75
JW1727_A,2771,21.8
JW1727_A,2771,21.9
JW1727_A,2771,21.91
JW1727_A,2771,21.96
JW1727_A,2771,21.96
JW1727_A,2771,22
JW1727_A,2771,22.02
JW1727_A,2771,22.03
JW1727_A,2771,22.06
JW1727_A,2771,22.15
JW1727_A,2771,22.2
JW1727_A,2771,22.2
JW1727_A,2771,22.24
JW1727_A,2771,22.24
JW1727_A,2771,22.33
JW1727_A,2771,22.36
JW1727_A,2771,22.37
JW1727_A,2771,22.38
JW1727_A,2771,22.39
JW1727_A,2771,22.4
JW1727_A,2771,22.41
JW1727_A,2771,22.42
JW1727_A,2771,22.45
JW1727_A,2771,22.46
JW1727_A,2771,22.47
JW1727_A,2771,22.53
JW1727_A,2771,22.53
JW1727_A,2771,22.55
JW1727_A,2771,22.56
JW1727_A,2771,22.58
JW1727_A,2771,22.62
JW1727_A,2771,22.77
JW1727_A,2771,22.94
JW1727_A,2771,23.1
JW1727_A,2771,23.16
JW1727_A,2771,23.26
JW1727_A,2771,23.34
JW1727_A,2771,23.52
JW1727_A,2771,23.73
JW1727_A,2771,23.94
JW1727_A,2771,24.15
JW1727_A,2771,24.62
JW1727_A,2771,24.64
JW1727_A,2771,24.66
JW1727_A,2771,24.73
JW1727_A,2771,25.19
JW1727_A,2772,19.66
JW1727_A,2772,19.7
JW1727_A,2772,20.9
JW1727_A,2772,20.9
JW1727_A,2772,21.06
JW1727_A,2772,22.4
JW1727_A,2772,24.3
JW1727_A,2774,18.57
JW1727_A,2774,19.49
JW1727_A,2774,20.34
JW1727_A,2774,20.36
JW1727_A,2774,20.42
JW1727_A,2774,20.6
JW1727_A,2774,20.71
JW1727_A,2774,20.71
JW1727_A,2774,20.73
JW1727_A,2774,20.89
JW1727_A,2774,20.9
JW1727_A,2774,21.17
JW1727_A,2774,21.18
JW1727_A,2774,21.2
JW1727_A,2774,21.2
JW1727_A,2774,21.43
JW1727_A,2774,21.48
JW1727_A,2774,21.65
JW1727_A,2774,21.68
JW1727_A,2774,21.68
JW1727_A,2774,21.92
JW1727_A,2774,22.09
JW1727_A,2774,22.36
JW1727_A,2774,22.48
JW1727_A,2774,22.49
JW1727_A,2774,22.71
JW1727_A,2774,22.81
JW1727_A,2774,23.04
JW1727_A,2774,23.13
JW1727_A,2774,23.24
JW1727_A,2774,23.37
JW1727_A,2774,23.4
JW1727_A,2774,23.59
JW1727_A,2774,23.92
JW1727_A,2774,24.21
JW1727_A,2774,24.3
JW1727_A,2774,24.7
JW1727_A,2775,18.02
JW1727_A,2775,18.76
JW1727_A,2775,19.31
JW1727_A,2775,19.52
JW1727_A,2775,20.39
JW1727_A,2775,20.68
JW1727_A,2775,21
JW1727_A,2775,21.45
JW1727_A,2775,21.88
JW1727_A,2775,23.37
JW1727_A,2778,15.86
JW1727_A,2778,18.17
JW1727_A,2778,18.48
JW1727_A,2778,18.91
JW1727_A,2778,19.1
JW1727_A,2778,19.29
JW1727_A,2778,19.5
JW1727_A,2778,19.56
JW1727_A,2778,19.57
JW1727_A,2778,19.59
JW1727_A,2778,19.79
JW1727_A,2778,19.88
JW1727_A,2778,20.01
JW1727_A,2778,20.07
JW1727_A,2778,20.13
JW1727_A,2778,20.16
JW1727_A,2778,20.19
JW1727_A,2778,20.23
JW1727_A,2778,20.27
JW1727_A,2778,20.3
JW1727_A,2778,20.3
JW1727_A,2778,20.32
JW1727_A,2778,20.33
JW1727_A,2778,20.51
JW1727_A,2778,20.51
JW1727_A,2778,20.53
JW1727_A,2778,20.56
JW1727_A,2778,20.57
JW1727_A,2778,20.57
JW1727_A,2778,20.59
JW1727_A,2778,20.63
JW1727_A,2778,20.7
JW1727_A,2778,20.75
JW1727_A,2778,20.77
JW1727_A,2778,20.8
JW1727_A,2778,20.84
JW1727_A,2778,20.85
JW1727_A,2778,20.9
JW1727_A,2778,20.92
JW1727_A,2778,20.95
JW1727_A,2778,20.98
JW1727_A,2778,21.05
JW1727_A,2778,21.07
JW1727_A,2778,21.12
JW1727_A,2778,21.13
JW1727_A,2778,21.16
JW1727_A,2778,21.18
JW1727_A,2778,21.22
JW1727_A,2778,21.22
JW1727_A,2778,21.22
JW1727_A,2778,21.28
JW1727_A,2778,21.4
JW1727_A,2778,21.43
JW1727_A,2778,21.59
JW1727_A,2778,21.61
JW1727_A,2778,21.78
JW1727_A,2778,21.79
JW1727_A,2778,21.82
JW1727_A,2778,21.83
JW1727_A,2778,21.87
JW1727_A,2778,21.9
JW1727_A,2778,21.98
JW1727_A,2778,22.01
JW1727_A,2778,22.04
JW1727_A,2778,22.11
JW1727_A,2778,22.13
JW1727_A,2778,22.16
JW1727_A,2778,22.29
JW1727_A,2778,22.37
JW1727_A,2778,22.39
JW1727_A,2778,22.5
JW1727_A,2778,22.68
JW1727_A,2778,22.68
JW1727_A,2778,22.85
JW1727_A,2778,22.94
JW1727_A,2778,23.03
JW1727_A,2778,23.22
JW1727_A,2778,23.24
JW1727_A,2778,23.47
JW1727_A,2778,23.58
JW1727_A,2778,23.64
JW1727_A,2778,23.76
JW1727_A,2778,23.92
JW1727_A,2778,24.14
JW1727_A,2778,24.28
JW1727_A,2778,25.37
JW1727_A,2779,19.03
JW1727_A,2779,19.27
JW1727_A,2779,19.3
JW1727_A,2779,19.34
JW1727_A,2779,19.45
JW1727_A,2779,19.53
JW1727_A,2779,19.59
JW1727_A,2779,19.62
JW1727_A,2779,19.64
JW1727_A,2779,19.66
JW1727_A,2779,19.67
JW1727_A,2779,19.78
JW1727_A,2779,19.83
JW1727_A,2779,19.86
JW1727_A,2779,19.88
JW1727_A,2779,19.91
JW1727_A,2779,19.97
JW1727_A,2779,20.11
JW1727_A,2779,20.16
JW1727_A,2779,20.18
JW1727_A,2779,20.28
JW1727_A,2779,20.31
JW1727_A,2779,20.41
JW1727_A,2779,20.43
JW1727_A,2779,20.46
JW1727_A,2779,20.51
JW1727_A,2779,20.54
JW1727_A,2779,20.55
JW1727_A,2779,20.64
JW1727_A,2779,20.64
JW1727_A,2779,20.67
JW1727_A,2779,20.73
JW1727_A,2779,20.74
JW1727_A,2779,20.79
JW1727_A,2779,20.82
JW1727_A,2779,20.84
JW1727_A,2779,20.87
JW1727_A,2779,20.89
JW1727_A,2779,20.9
JW1727_A,2779,20.92
JW1727_A,2779,20.93
JW1727_A,2779,20.96
JW1727_A,2779,21.02
JW1727_A,2779,21.04
JW1727_A,2779,21.05
JW1727_A,2779,21.08
JW1727_A,2779,21.11
JW1727_A,2779,21.12
JW1727_A,2779,21.17
JW1727_A,2779,21.19
JW1727_A,2779,21.29
JW1727_A,2779,21.31
JW1727_A,2779,21.35
JW1727_A,2779,21.37
JW1727_A,2779,21.39
JW1727_A,2779,21.39
JW1727_A,2779,21.42
JW1727_A,2779,21.44
JW1727_A,2779,21.46
JW1727_A,2779,21.47
JW1727_A,2779,21.47
JW1727_A,2779,21.52
JW1727_A,2779,21.55
JW1727_A,2779,21.59
JW1727_A,2779,21.7
JW1727_A,2779,21.72
JW1727_A,2779,21.79
JW1727_A,2779,21.79
JW1727_A,2779,21.83
JW1727_A,2779,21.86
JW1727_A,2779,21.87
JW1727_A,2779,21.88
JW1727_A,2779,21.95
JW1727_A,2779,21.96
JW1727_A,2779,22.02
JW1727_A,2779,22.04
JW1727_A,2779,22.08
JW1727_A,2779,22.17
JW1727_A,2779,22.18
JW1727_A,2779,22.23
JW1727_A,2779,22.38
JW1727_A,2779,22.42
JW1727_A,2779,22.44
JW1727_A,2779,22.49
JW1727_A,2779,22.53
JW1727_A,2779,22.61
JW1727_A,2779,22.65
JW1727_A,2779,22.67
JW1727_A,2779,22.7
JW1727_A,2779,22.71
JW1727_A,2779,22.79
JW1727_A,2779,22.88
JW1727_A,2779,22.92
JW1727_A,2779,23.24
JW1727_A,2779,23.37
JW1727_A,2779,23.5
JW1727_A,2779,23.91
JW1727_A,2779,24.36
JW1727_A,2779,25.08
JW1727_A,2779,25.24
JW1727_A,2780,18.6
JW1727_A,2780,19.2
JW1727_A,2780,19.7
JW1727_A,2780,19.8
JW1727_A,2780,19.9
JW1727_A,2780,19.9
JW1727_A,2780,20.1
JW1727_A,2780,20.3
JW1727_A,2780,20.5
JW1727_A,2780,20.6
JW1727_A,2780,20.7
JW1727_A,2780,20.7
JW1727_A,2780,20.9
JW1727_A,2780,21.3
JW1727_A,2780,21.3
JW1727_A,2780,21.39
JW1727_A,2780,21.4
JW1727_A,2780,21.5
JW1727_A,2780,21.6
JW1727_A,2780,21.8
JW1727_A,2780,22
JW1727_A,2780,22.5
JW1727_A,2780,23.3
JW1727_A,2780,23.4
JW1727_A,2782,18.61
JW1727_A,2782,18.91
JW1727_A,2782,19.59
JW1727_A,2782,19.72
JW1727_A,2782,19.84
JW1727_A,2782,19.85
JW1727_A,2782,19.95
JW1727_A,2782,19.97
JW1727_A,2782,20.06
JW1727_A,2782,20.08
JW1727_A,2782,20.25
JW1727_A,2782,20.25
JW1727_A,2782,20.28
JW1727_A,2782,20.28
JW1727_A,2782,20.29
JW1727_A,2782,20.48
JW1727_A,2782,20.49
JW1727_A,2782,20.54
JW1727_A,2782,20.55
JW1727_A,2782,20.55
JW1727_A,2782,20.6
JW1727_A,2782,20.63
JW1727_A,2782,20.64
JW1727_A,2782,20.72
JW1727_A,2782,20.81
JW1727_A,2782,20.9
JW1727_A,2782,20.93
JW1727_A,2782,20.94
JW1727_A,2782,20.99
JW1727_A,2782,21.02
JW1727_A,2782,21.05
JW1727_A,2782,21.11
JW1727_A,2782,21.17
JW1727_A,2782,21.22
JW1727_A,2782,21.24
JW1727_A,2782,21.25
JW1727_A,2782,21.28
JW1727_A,2782,21.28
JW1727_A,2782,21.3
JW1727_A,2782,21.31
JW1727_A,2782,21.33
JW1727_A,2782,21.42
JW1727_A,2782,21.46
JW1727_A,2782,21.47
JW1727_A,2782,21.48
JW1727_A,2782,21.54
JW1727_A,2782,21.63
JW1727_A,2782,21.63
JW1727_A,2782,21.65
JW1727_A,2782,21.87
JW1727_A,2782,21.92
JW1727_A,2782,21.96
JW1727_A,2782,22.33
JW1727_A,2782,22.44
JW1727_A,2782,22.58
JW1727_A,2782,22.8
JW1727_A,2782,22.98
JW1727_A,2782,23.31
JW1727_A,2782,23.83
JW1727_A,2782,23.94
JW1727_A,2782,25.07
JW1727_A,2783,17.3
JW1727_A,2783,17.9
JW1727_A,2783,18.2
JW1727_A,2783,18.4
JW1727_A,2783,18.7
JW1727_A,2783,18.9
JW1727_A,2783,19
JW1727_A,2783,19
JW1727_A,2783,19.3
JW1727_A,2783,19.4
JW1727_A,2783,19.4
JW1727_A,2783,19.5
JW1727_A,2783,19.5
JW1727_A,2783,19.6
JW1727_A,2783,19.7
JW1727_A,2783,19.7
JW1727_A,2783,19.8
JW1727_A,2783,19.8
JW1727_A,2783,19.8
JW1727_A,2783,19.8
JW1727_A,2783,19.9
JW1727_A,2783,19.9
JW1727_A,2783,20
JW1727_A,2783,20
JW1727_A,2783,20
JW1727_A,2783,20
JW1727_A,2783,20
JW1727_A,2783,20
JW1727_A,2783,20
JW1727_A,2783,20.1
JW1727_A,2783,20.1
JW1727_A,2783,20.1
JW1727_A,2783,20.2
JW1727_A,2783,20.2
JW1727_A,2783,20.2
JW1727_A,2783,20.3
JW1727_A,2783,20.3
JW1727_A,2783,20.3
JW1727_A,2783,20.3
JW1727_A,2783,20.3
JW1727_A,2783,20.4
JW1727_A,2783,20.4
JW1727_A,2783,20.4
JW1727_A,2783,20.4
JW1727_A,2783,20.4
JW1727_A,2783,20.4
JW1727_A,2783,20.4
JW1727_A,2783,20.4
JW1727_A,2783,20.5
JW1727_A,2783,20.5
JW1727_A,2783,20.6
JW1727_A,2783,20.6
JW1727_A,2783,20.6
JW1727_A,2783,20.6
JW1727_A,2783,20.6
JW1727_A,2783,20.6
JW1727_A,2783,20.6
JW1727_A,2783,20.6
JW1727_A,2783,20.7
JW1727_A,2783,20.7
JW1727_A,2783,20.8
JW1727_A,2783,20.8
JW1727_A,2783,20.8
JW1727_A,2783,20.8
JW1727_A,2783,20.8
JW1727_A,2783,20.8
JW1727_A,2783,20.8
JW1727_A,2783,20.8
JW1727_A,2783,20.9
JW1727_A,2783,20.9
JW1727_A,2783,20.9
JW1727_A,2783,20.9
JW1727_A,2783,20.9
JW1727_A,2783,20.9
JW1727_A,2783,20.9
JW1727_A,2783,21
JW1727_A,2783,21
JW1727_A,2783,21
JW1727_A,2783,21
JW1727_A,2783,21
JW1727_A,2783,21
JW1727_A,2783,21
JW1727_A,2783,21.1
JW1727_A,2783,21.1
JW1727_A,2783,21.2
JW1727_A,2783,21.2
JW1727_A,2783,21.2
JW1727_A,2783,21.2
JW1727_A,2783,21.2
JW1727_A,2783,21.3
JW1727_A,2783,21.3
JW1727_A,2783,21.3
JW1727_A,2783,21.3
JW1727_A,2783,21.4
JW1727_A,2783,21.4
JW1727_A,2783,21.4
JW1727_A,2783,21.4
JW1727_A,2783,21.5
JW1727_A,2783,21.5
JW1727_A,2783,21.5
JW1727_A,2783,21.5
JW1727_A,2783,21.6
JW1727_A,2783,21.6
JW1727_A,2783,21.6
JW1727_A,2783,21.6
JW1727_A,2783,21.6
JW1727_A,2783,21.7
JW1727_A,2783,21.8
JW1727_A,2783,21.8
JW1727_A,2783,21.8
JW1727_A,2783,21.9
JW1727_A,2783,21.9
JW1727_A,2783,21.9
JW1727_A,2783,21.9
JW1727_A,2783,21.9
JW1727_A,2783,22
JW1727_A,2783,22
JW1727_A,2783,22
JW1727_A,2783,22
JW1727_A,2783,22
JW1727_A,2783,22
JW1727_A,2783,22
JW1727_A,2783,22.1
JW1727_A,2783,22.2
JW1727_A,2783,22.2
JW1727_A,2783,22.2
JW1727_A,2783,22.2
JW1727_A,2783,22.3
JW1727_A,2783,22.3
JW1727_A,2783,22.3
JW1727_A,2783,22.3
JW1727_A,2783,22.3
JW1727_A,2783,22.3
JW1727_A,2783,22.3
JW1727_A,2783,22.4
JW1727_A,2783,22.4
JW1727_A,2783,22.4
JW1727_A,2783,22.4
JW1727_A,2783,22.4
JW1727_A,2783,22.5
JW1727_A,2783,22.5
JW1727_A,2783,22.5
JW1727_A,2783,22.5
JW1727_A,2783,22.5
JW1727_A,2783,22.6
JW1727_A,2783,22.6
JW1727_A,2783,22.6
JW1727_A,2783,22.6
JW1727_A,2783,22.6
JW1727_A,2783,22.7
JW1727_A,2783,22.7
JW1727_A,2783,22.78
JW1727_A,2783,22.8
JW1727_A,2783,22.8
JW1727_A,2783,22.8
JW1727_A,2783,22.8
JW1727_A,2783,22.8
JW1727_A,2783,22.9
JW1727_A,2783,22.9
JW1727_A,2783,22.9
JW1727_A,2783,22.9
JW1727_A,2783,22.9
JW1727_A,2783,23
JW1727_A,2783,23
JW1727_A,2783,23
JW1727_A,2783,23
JW1727_A,2783,23
JW1727_A,2783,23.1
JW1727_A,2783,23.1
JW1727_A,2783,23.1
JW1727_A,2783,23.1
JW1727_A,2783,23.1
JW1727_A,2783,23.1
JW1727_A,2783,23.2
JW1727_A,2783,23.2
JW1727_A,2783,23.2
JW1727_A,2783,23.2
JW1727_A,2783,23.3
JW1727_A,2783,23.3
JW1727_A,2783,23.4
JW1727_A,2783,23.4
JW1727_A,2783,23.4
JW1727_A,2783,23.5
JW1727_A,2783,23.5
JW1727_A,2783,23.5
JW1727_A,2783,23.5
JW1727_A,2783,23.6
JW1727_A,2783,23.6
JW1727_A,2783,23.6
JW1727_A,2783,23.7
JW1727_A,2783,23.7
JW1727_A,2783,23.7
JW1727_A,2783,23.7
JW1727_A,2783,23.7
JW1727_A,2783,23.7
JW1727_A,2783,23.7
JW1727_A,2783,23.7
JW1727_A,2783,23.7
JW1727_A,2783,23.8
JW1727_A,2783,23.8
JW1727_A,2783,23.8
JW1727_A,2783,23.8
JW1727_A,2783,23.8
JW1727_A,2783,23.9
JW1727_A,2783,23.9
JW1727_A,2783,23.9
JW1727_A,2783,23.9
JW1727_A,2783,23.9
JW1727_A,2783,24
JW1727_A,2783,24
JW1727_A,2783,24
JW1727_A,2783,24
JW1727_A,2783,24
JW1727_A,2783,24
JW1727_A,2783,24
JW1727_A,2783,24
JW1727_A,2783,24.1
JW1727_A,2783,24.1
JW1727_A,2783,24.1
JW1727_A,2783,24.1
JW1727_A,2783,24.1
JW1727_A,2783,24.1
JW1727_A,2783,24.2
JW1727_A,2783,24.2
JW1727_A,2783,24.3
JW1727_A,2783,24.3
JW1727_A,2783,24.4
JW1727_A,2783,24.5
JW1727_A,2783,24.5
JW1727_A,2783,24.6
JW1727_A,2783,24.7
JW1727_A,2783,24.7
JW1727_A,2783,24.9
JW1727_A,2783,25.1
JW1727_A,2783,25.3
JW1727_A,2783,25.9
JW1727_A,2783,25.9
JW1727_A,2783,26
JW1727_A,2783,26.8
JW1727_A,2784,18.6
JW1727_A,2784,18.6
JW1727_A,2784,18.7
JW1727_A,2784,18.7
JW1727_A,2784,18.8
JW1727_A,2784,19
JW1727_A,2784,19.1
JW1727_A,2784,19.1
JW1727_A,2784,19.11
JW1727_A,2784,19.3
JW1727_A,2784,19.3
JW1727_A,2784,19.4
JW1727_A,2784,19.44
JW1727_A,2784,19.6
JW1727_A,2784,19.6
JW1727_A,2784,19.8
JW1727_A,2784,19.9
JW1727_A,2784,20
JW1727_A,2784,20.1
JW1727_A,2784,20.1
JW1727_A,2784,20.1
JW1727_A,2784,20.3
JW1727_A,2784,20.3
JW1727_A,2784,20.4
JW1727_A,2784,20.6
JW1727_A,2784,20.7
JW1727_A,2784,20.7
JW1727_A,2784,20.7
JW1727_A,2784,20.8
JW1727_A,2784,20.9
JW1727_A,2784,20.9
JW1727_A,2784,20.9
JW1727_A,2784,20.9
JW1727_A,2784,20.9
JW1727_A,2784,21
JW1727_A,2784,21.2
JW1727_A,2784,21.25
JW1727_A,2784,21.3
JW1727_A,2784,21.3
JW1727_A,2784,21.4
JW1727_A,2784,21.5
JW1727_A,2784,21.6
JW1727_A,2784,21.7
JW1727_A,2784,21.8
JW1727_A,2784,21.9
JW1727_A,2784,21.9
JW1727_A,2784,21.9
JW1727_A,2784,21.9
JW1727_A,2784,21.9
JW1727_A,2784,22
JW1727_A,2784,22
JW1727_A,2784,22
JW1727_A,2784,22.1
JW1727_A,2784,22.5
JW1727_A,2784,22.6
JW1727_A,2784,22.6
JW1727_A,2784,22.7
JW1727_A,2784,22.8
JW1727_A,2784,22.8
JW1727_A,2784,22.8
JW1727_A,2784,23
JW1727_A,2784,23.1
JW1727_A,2784,23.3
JW1727_A,2784,23.3
JW1727_A,2784,23.4
JW1727_A,2784,23.4
JW1727_A,2784,23.5
JW1727_A,2784,23.8
JW1727_A,2784,23.8
JW1727_A,2784,23.8
JW1727_A,2784,23.8
JW1727_A,2784,23.9
JW1727_A,2784,24.2
JW1727_A,2784,24.2
JW1727_A,2784,24.2
JW1727_A,2784,24.3
JW1727_A,2784,24.4
JW1727_A,2784,24.4
JW1727_A,2784,24.8
JW1727_A,2786,17.13
JW1727_A,2786,18.04
JW1727_A,2786,18.3
JW1727_A,2786,18.38
JW1727_A,2786,18.47
JW1727_A,2786,18.71
JW1727_A,2786,18.76
JW1727_A,2786,18.94
JW1727_A,2786,18.98
JW1727_A,2786,19.08
JW1727_A,2786,19.12
JW1727_A,2786,19.13
JW1727_A,2786,19.35
JW1727_A,2786,19.39
JW1727_A,2786,19.39
JW1727_A,2786,19.4
JW1727_A,2786,19.43
JW1727_A,2786,19.55
JW1727_A,2786,19.56
JW1727_A,2786,19.57
JW1727_A,2786,19.6
JW1727_A,2786,19.62
JW1727_A,2786,19.64
JW1727_A,2786,19.65
JW1727_A,2786,19.66
JW1727_A,2786,19.7
JW1727_A,2786,19.71
JW1727_A,2786,19.73
JW1727_A,2786,19.78
JW1727_A,2786,19.81
JW1727_A,2786,19.82
JW1727_A,2786,19.83
JW1727_A,2786,19.92
JW1727_A,2786,19.93
JW1727_A,2786,20.01
JW1727_A,2786,20.04
JW1727_A,2786,20.06
JW1727_A,2786,20.08
JW1727_A,2786,20.08
JW1727_A,2786,20.08
JW1727_A,2786,20.11
JW1727_A,2786,20.13
JW1727_A,2786,20.14
JW1727_A,2786,20.15
JW1727_A,2786,20.16
JW1727_A,2786,20.17
JW1727_A,2786,20.18
JW1727_A,2786,20.2
JW1727_A,2786,20.25
JW1727_A,2786,20.29
JW1727_A,2786,20.3
JW1727_A,2786,20.3
JW1727_A,2786,20.31
JW1727_A,2786,20.37
JW1727_A,2786,20.41
JW1727_A,2786,20.42
JW1727_A,2786,20.44
JW1727_A,2786,20.44
JW1727_A,2786,20.45
JW1727_A,2786,20.46
JW1727_A,2786,20.59
JW1727_A,2786,20.63
JW1727_A,2786,20.7
JW1727_A,2786,20.74
JW1727_A,2786,20.76
JW1727_A,2786,20.79
JW1727_A,2786,20.83
JW1727_A,2786,20.83
JW1727_A,2786,20.84
JW1727_A,2786,20.86
JW1727_A,2786,20.87
JW1727_A,2786,20.9
JW1727_A,2786,20.97
JW1727_A,2786,21
JW1727_A,2786,21.04
JW1727_A,2786,21.09
JW1727_A,2786,21.13
JW1727_A,2786,21.15
JW1727_A,2786,21.16
JW1727_A,2786,21.18
JW1727_A,2786,21.21
JW1727_A,2786,21.21
JW1727_A,2786,21.23
JW1727_A,2786,21.26
JW1727_A,2786,21.26
JW1727_A,2786,21.27
JW1727_A,2786,21.29
JW1727_A,2786,21.3
JW1727_A,2786,21.31
JW1727_A,2786,21.34
JW1727_A,2786,21.34
JW1727_A,2786,21.43
JW1727_A,2786,21.44
JW1727_A,2786,21.52
JW1727_A,2786,21.57
JW1727_A,2786,21.6
JW1727_A,2786,21.62
